universidad,grado,grupo,nota,año,convocatoria
Universidad Rey Juan Carlos,Ingeniería Ambiental - Ingeniería en Organización Industrial (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de la Energía - Ingeniería Ambiental (Móstoles),Grupo 1,10.373,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de la Energía - Ingeniería Ambiental (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de la Energia - Ingeniería en Organización Industrial (Móstoles),Grupo 1,10.814,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de la Energia - Ingeniería en Organización Industrial (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de Materiales - Ingeniería de la Energía (Móstoles),Grupo 1,9.914,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de Materiales - Ingeniería de la Energía (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de Materiales - Ingeniería en Organización Industrial (Móstoles),Grupo 1,10.478,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de Materiales - Ingeniería en Organización Industrial (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería del Software - Matemáticas (Móstoles),Grupo 1,12.604,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería del Software - Matemáticas (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,"Ingeniería en Tecnología de Telecomunicación (Mención Sistema de
Telecomunicación) - Ingeniería Aeroespacial (Mención Aeronavegación)",Grupo 1,12.089,2025,ordinaria
Universidad Rey Juan Carlos,"Ingeniería en Tecnología de Telecomunicación (Mención Sistema de
Telecomunicación) - Ingeniería Aeroespacial (Mención Aeronavegación)",Grupo 2,7.09,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Informática - ADE (Móstoles),Grupo 1,11.678,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Informática - ADE (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Informática - Ingeniería de Computadores (Móstoles),Grupo 1,9.849,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Informática - Ingeniería de Computadores (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Informática - Ingeniería del Software (Móstoles),Grupo 1,11.323,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Informática - Ingeniería del Software (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Informática - Matemáticas (Móstoles),Grupo 1,13.089,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Informática - Matemáticas (Móstoles),Grupo 2,7.12,2025,ordinaria
Universidad Rey Juan Carlos,"Ingeniería Informática (Presencial) - Administración y Dirección de
Empresas (A distancia) (Vicalvaro)",Grupo 1,10.589,2025,ordinaria
Universidad Rey Juan Carlos,"Ingeniería Informática (Presencial) - Administración y Dirección de
Empresas (A distancia) (Vicalvaro)",Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Química - Ingeniería en Organización Industrial (Móstoles),Grupo 1,11.103,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Química - Ingeniería en Organización Industrial (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Química - Ingeniería Ambiental (Móstoles),Grupo 1,10.439,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Química - Ingeniería Ambiental (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Química - Ingeniería de la Energía (Móstoles),Grupo 1,10.825,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Química - Ingeniería de la Energía (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Periodismo - Comunicación Audiovisual (Fuenlabrada),Grupo 1,8.936,2025,ordinaria
Universidad Rey Juan Carlos,Periodismo - Comunicación Audiovisual (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Periodismo - Comunicación Audiovisual (Vicalvaro),Grupo 1,8.553,2025,ordinaria
Universidad Rey Juan Carlos,Periodismo - Comunicación Audiovisual (Vicalvaro),Grupo 2,7.36,2025,ordinaria
Universidad Rey Juan Carlos,Publicidad y Relaciones Públicas - ADE (Fuenlabrada),Grupo 1,10.046,2025,ordinaria
Universidad Rey Juan Carlos,Publicidad y Relaciones Públicas - ADE (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Publicidad y Relaciones Públicas - Marketing (Fuenlabrada),Grupo 1,12.329,2025,ordinaria
Universidad Rey Juan Carlos,Publicidad y Relaciones Públicas - Marketing (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Internacionales - Ciencia Política y Gestión Pública (Fuenlabrada),Grupo 1,12.267,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Internacionales - Ciencia Política y Gestión Pública (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Internacionales - Economia (Fuenlabrada),Grupo 1,11.492,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Internacionales - Economia (Fuenlabrada),Grupo 2,6.86,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Internacionales - Periodismo (Fuenlabrada),Grupo 1,12.216,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Internacionales - Periodismo (Fuenlabrada),Grupo 2,6.80,2025,ordinaria
Universidad Rey Juan Carlos,"Relaciones Internacionales (inglés) - Protocolo, Organización de Eventos y
Comunicación Corporativa (Vicalvaro)",Grupo 1,12.369,2025,ordinaria
Universidad Rey Juan Carlos,"Relaciones Internacionales (inglés) - Protocolo, Organización de Eventos y
Comunicación Corporativa (Vicalvaro)",Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Laborales y RR.HH - Trabajo Social (Alcorcón),Grupo 1,8.760,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Laborales y RR.HH - Trabajo Social (Alcorcón),Grupo 2,6.16,2025,ordinaria
Universidad Rey Juan Carlos,Turismo - Administración y Dirección de Empresas (Fuenlabrada),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Turismo - Administración y Dirección de Empresas (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Turismo - Administración y Dirección de Empresas (Vicalvaro),Grupo 1,7.653,2025,ordinaria
Universidad Rey Juan Carlos,Turismo - Administración y Dirección de Empresas (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Turismo - Marketing (Vicalvaro),Grupo 1,10.177,2025,ordinaria
Universidad Rey Juan Carlos,Turismo - Marketing (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Turismo (Semipresencial) - Marketing (Presencial) (Vicálvaro),Grupo 1,9.289,2025,ordinaria
Universidad Rey Juan Carlos,Turismo (Semipresencial) - Marketing (Presencial) (Vicálvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Artes Escénicas - Interpretación Audiovisual,Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Artes Escénicas - Interpretación Audiovisual,Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Artes Escénicas e Interpretación Audiovisual (inglés),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Artes Escénicas e Interpretación Audiovisual (inglés),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Bellas Artes,Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Bellas Artes,Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Cinematografía,Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Cinematografía,Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Cinematografía (inglés),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Cinematografía (inglés),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Composición Musical,Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Composición Musical,Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Composición Musical (inglés),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Composición Musical (inglés),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Fotografía y Creación Audiovisual,Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Fotografía y Creación Audiovisual,Grupo 2,5.00,2025,ordinaria
